"0","weird_iris$Sepal.Length*rnorm(nrow(weird_iris), mean=1, sd= 0.1) # add a multiplier of random noise of 0.1 standard deviation
"
"1","  [1]"
"1"," 4.82114238909865"
"1"," 4.79853238652173"
"1"," 4.82357137384465"
"1"," 4.88392301942584"
"1"," 3.66335989300481"
"1"," 5.54281490459444"
"1"," 4.90114270775869"
"1"," 5.10963168565216"
"1","
"
"1","  [9]"
"1"," 3.93189451006823"
"1"," 5.11094548438425"
"1"," 5.74726315543800"
"1"," 4.91731717882045"
"1"," 5.21581280992459"
"1"," 4.47183958864500"
"1"," 4.70993848626574"
"1"," 6.21439549159087"
"1","
"
"1"," [17]"
"1"," 6.46808198215761"
"1"," 4.86588193814015"
"1"," 5.30738147673256"
"1"," 4.19442838858648"
"1"," 5.30779802264528"
"1"," 4.34432038769631"
"1"," 4.65150228904311"
"1"," 4.41501784672056"
"1","
"
"1"," [25]"
"1"," 4.55801989555845"
"1"," 4.40758312156337"
"1"," 4.63447556399704"
"1"," 5.34047461698239"
"1"," 5.29744410962015"
"1"," 4.45941645223905"
"1"," 4.05946155386101"
"1"," 6.18028225515260"
"1","
"
"1"," [33]"
"1"," 5.47257386162820"
"1"," 6.17099416676281"
"1"," 5.78366107039645"
"1"," 5.31021861123192"
"1"," 4.40339922340582"
"1"," 4.45077698003127"
"1"," 3.85808223688695"
"1"," 5.15353970708173"
"1","
"
"1"," [41]"
"1"," 6.30684364191498"
"1"," 4.27751093993870"
"1"," 4.40363717748802"
"1"," 5.54770321950799"
"1"," 5.73880406551872"
"1"," 4.43356215536350"
"1"," 5.13017047158709"
"1"," 5.75615951877646"
"1","
"
"1"," [49]"
"1"," 5.77001052249002"
"1"," 4.82435370492842"
"1"," 7.34529666494247"
"1"," 6.73465162454566"
"1"," 6.41853532391637"
"1"," 4.72955943775582"
"1"," 6.92677307490426"
"1"," 5.46980249263563"
"1","
"
"1"," [57]"
"1"," 6.21004523155038"
"1"," 5.09865836999651"
"1"," 6.82302038005180"
"1"," 5.35193876461092"
"1"," 3.58713358003340"
"1"," 5.63731102499265"
"1"," 5.68453577019375"
"1"," 7.44709501489044"
"1","
"
"1"," [65]"
"1"," 4.91284649908842"
"1"," 6.50163231092388"
"1"," 5.08609730332885"
"1"," 6.05225688558454"
"1"," 5.65896966651336"
"1"," 6.14094100239647"
"1"," 5.11284097504279"
"1"," 5.86058177313648"
"1","
"
"1"," [73]"
"1"," 6.86564143650458"
"1"," 7.03804529207693"
"1"," 5.56128867218091"
"1"," 6.10084531731349"
"1"," 7.83006035639408"
"1"," 6.80527019904591"
"1"," 6.37371763941613"
"1"," 6.06094320457069"
"1","
"
"1"," [81]"
"1"," 5.92898335673247"
"1"," 6.06685522861415"
"1"," 5.59995792485450"
"1"," 6.31535108219615"
"1"," 5.90790632580304"
"1"," 6.88512090122298"
"1"," 6.74730014392689"
"1"," 5.10766973940522"
"1","
"
"1"," [89]"
"1"," 5.61755616723082"
"1"," 5.77976345163691"
"1"," 5.68535531067956"
"1"," 6.72646660931245"
"1"," 6.35461125026516"
"1"," 5.27241964653541"
"1"," 5.55777633251497"
"1"," 6.11943784220518"
"1","
"
"1"," [97]"
"1"," 5.20886409958124"
"1"," 5.45855926490724"
"1"," 5.66695940052101"
"1"," 5.70383159791037"
"1"," 5.82353877064519"
"1"," 6.93364067622429"
"1"," 6.32778640399741"
"1"," 6.35253013878445"
"1","
"
"1","[105]"
"1"," 6.63418807353848"
"1"," 7.02365561580222"
"1"," 4.41710430266662"
"1"," 6.70635893807149"
"1"," 6.58015955238856"
"1"," 7.51776583441735"
"1"," 6.66470088122530"
"1"," 6.15822208671424"
"1","
"
"1","[113]"
"1"," 7.31388402794710"
"1"," 6.86928673515219"
"1"," 6.47058480856852"
"1"," 5.77441331323866"
"1"," 7.41086313153044"
"1"," 7.59378738828820"
"1"," 6.95150659283967"
"1"," 6.39700406657699"
"1","
"
"1","[121]"
"1"," 6.86590023752514"
"1"," 6.19553143033195"
"1"," 7.29694286689658"
"1"," 6.29366405529311"
"1"," 6.49875289862574"
"1"," 6.54104351686171"
"1"," 7.58824326424901"
"1"," 5.67701082320359"
"1","
"
"1","[129]"
"1"," 5.17459412831188"
"1"," 6.94199302764444"
"1"," 6.72216920619608"
"1"," 7.87426619839156"
"1"," 6.92811829201913"
"1"," 6.55609331290497"
"1"," 6.24188649960863"
"1"," 8.02548147088406"
"1","
"
"1","[137]"
"1"," 5.33515824928287"
"1"," 6.76498342982480"
"1"," 5.47377317627045"
"1"," 8.31520147234205"
"1"," 6.50151231010967"
"1"," 8.02097752066345"
"1"," 5.11555902041329"
"1"," 7.76983199555876"
"1","
"
"1","[145]"
"1"," 6.15571764047938"
"1"," 6.07526364290628"
"1"," 6.68495327632676"
"1"," 7.41280693723832"
"1"," 6.82709372098775"
"1"," 5.05311794951208"
"1","
"
